model,n_features,n_splits,scorer,outliers,scores
Lasso,15,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
Lasso,15,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
Lasso,15,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
Lasso,15,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
Lasso,15,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
Lasso,2,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,2,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,2,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,2,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,2,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,2,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,3,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,3,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,3,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,3,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,3,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,3,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,4,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,4,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,4,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,4,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,4,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,4,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,5,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,5,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,5,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,5,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,5,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,5,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,6,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,6,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,6,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,6,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,6,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,6,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,7,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,7,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,7,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,7,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,7,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,7,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,8,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,8,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,8,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,8,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,8,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,8,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,9,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,9,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,9,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,9,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,9,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,9,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,10,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,10,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,10,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,10,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,10,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,10,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,11,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,11,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,11,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,11,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,11,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,11,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,12,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,12,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,12,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,12,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,12,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,12,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,13,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,13,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,13,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,13,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,13,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,13,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,14,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,14,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,14,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,14,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,14,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,14,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
Lasso,15,5,r2_score,yes,[ -24.59134484   -0.78006113   -0.17578886   -0.46785042 -157.32637881]
Lasso,15,5,r2_score,no,"[-3.18028250e+01 -5.19903683e-01 -3.18886980e-04 -7.41640847e-01
 -1.66691053e+02]"
Lasso,15,5,mae,yes,[-0.33040146 -1.00861842 -0.50524413 -1.49007914 -0.55748623]
Lasso,15,5,mae,no,[-0.31387035 -0.83457805 -0.60994756 -1.71840893 -0.58874517]
Lasso,15,5,mse,yes,[ 24.59134484   0.78006113   0.17578886   0.46785042 157.32637881]
Lasso,15,5,mse,no,"[3.18028250e+01 5.19903683e-01 3.18886980e-04 7.41640847e-01
 1.66691053e+02]"
ElasticNet,2,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,2,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,2,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,2,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,2,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,2,2,mse,no,[0.14851857 0.19097515]
ElasticNet,3,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,3,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,3,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,3,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,3,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,3,2,mse,no,[0.14851857 0.19097515]
ElasticNet,4,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,4,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,4,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,4,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,4,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,4,2,mse,no,[0.14851857 0.19097515]
ElasticNet,5,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,5,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,5,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,5,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,5,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,5,2,mse,no,[0.14851857 0.19097515]
ElasticNet,6,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,6,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,6,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,6,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,6,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,6,2,mse,no,[0.14851857 0.19097515]
ElasticNet,7,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,7,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,7,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,7,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,7,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,7,2,mse,no,[0.14851857 0.19097515]
ElasticNet,8,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,8,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,8,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,8,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,8,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,8,2,mse,no,[0.14851857 0.19097515]
ElasticNet,9,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,9,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,9,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,9,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,9,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,9,2,mse,no,[0.14851857 0.19097515]
ElasticNet,10,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,10,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,10,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,10,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,10,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,10,2,mse,no,[0.14851857 0.19097515]
ElasticNet,11,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,11,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,11,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,11,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,11,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,11,2,mse,no,[0.14851857 0.19097515]
ElasticNet,12,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,12,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,12,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,12,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,12,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,12,2,mse,no,[0.14851857 0.19097515]
ElasticNet,13,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,13,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,13,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,13,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,13,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,13,2,mse,no,[0.14851857 0.19097515]
ElasticNet,14,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,14,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,14,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,14,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,14,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,14,2,mse,no,[0.14851857 0.19097515]
ElasticNet,15,2,r2_score,yes,[-0.22060302 -0.08264053]
ElasticNet,15,2,r2_score,no,[-0.14851857 -0.19097515]
ElasticNet,15,2,mae,yes,[-0.62759083 -0.91184221]
ElasticNet,15,2,mae,no,[-0.55311604 -1.05291601]
ElasticNet,15,2,mse,yes,[0.22060302 0.08264053]
ElasticNet,15,2,mse,no,[0.14851857 0.19097515]
ElasticNet,2,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,2,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,2,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,2,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,2,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,2,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,3,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,3,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,3,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,3,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,3,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,3,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,4,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,4,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,4,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,4,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,4,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,4,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,5,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,5,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,5,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,5,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,5,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,5,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,6,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,6,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,6,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,6,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,6,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,6,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,7,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,7,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,7,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,7,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,7,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,7,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,8,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,8,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,8,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,8,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,8,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,8,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,9,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,9,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,9,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,9,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,9,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,9,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,10,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,10,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,10,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,10,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,10,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,10,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,11,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,11,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,11,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,11,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,11,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,11,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,12,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,12,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,12,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,12,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,12,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,12,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,13,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,13,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,13,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,13,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,13,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,13,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,14,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,14,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,14,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,14,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,14,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,14,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,15,3,r2_score,yes,[-2.54225658e-01 -1.85897290e-01 -2.24943189e+02]
ElasticNet,15,3,r2_score,no,[-0.12515302 -0.33345276 -0.69419314]
ElasticNet,15,3,mae,yes,[-0.75341181 -1.2139069  -0.61692839]
ElasticNet,15,3,mae,no,[-0.64889578 -1.33354012 -0.6878178 ]
ElasticNet,15,3,mse,yes,[2.54225658e-01 1.85897290e-01 2.24943189e+02]
ElasticNet,15,3,mse,no,[0.12515302 0.33345276 0.69419314]
ElasticNet,2,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,2,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,2,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,2,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,2,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,2,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,3,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,3,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,3,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,3,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,3,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,3,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,4,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,4,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,4,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,4,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,4,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,4,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,5,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,5,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,5,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,5,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,5,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,5,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,6,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,6,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,6,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,6,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,6,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,6,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,7,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,7,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,7,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,7,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,7,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,7,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,8,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,8,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,8,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,8,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,8,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,8,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
ElasticNet,9,4,r2_score,yes,[-7.91217738e-02 -4.79874743e-03 -3.78066464e-01 -1.89793893e+02]
ElasticNet,9,4,r2_score,no,[-7.74539161e-02 -1.01997701e-01 -7.84330098e-01 -1.96699870e+02]
ElasticNet,9,4,mae,yes,[-0.6542481  -0.57134872 -1.38106018 -0.58117168]
ElasticNet,9,4,mae,no,[-0.64757973 -0.45306428 -1.70851085 -0.61139316]
ElasticNet,9,4,mse,yes,[7.91217738e-02 4.79874743e-03 3.78066464e-01 1.89793893e+02]
ElasticNet,9,4,mse,no,[7.74539161e-02 1.01997701e-01 7.84330098e-01 1.96699870e+02]
